"(19, 46)",4.84
"(19, 47)",5.19
"(19, 48)",0.51
"(19, 49)",1.46
"(19, 50)",3.92
"(19, 51)",0.88
"(19, 52)",2.9
"(19, 53)",2.2
"(19, 54)",3.3
"(19, 55)",8.67
"(19, 56)",6.27
"(19, 57)",8.47
"(19, 58)",9.1
"(19, 59)",10.88
"(19, 60)",9.57
"(19, 61)",10.28
"(19, 62)",10.02
"(19, 63)",10.08
"(19, 64)",2.27
"(19, 65)",1.41
"(19, 66)",1.23
"(19, 67)",2.29
"(19, 68)",2.05
"(19, 69)",1.03
"(19, 70)",3.39
"(19, 71)",6.64
"(19, 72)",8.06
"(20, 28)",3.98
"(20, 29)",3.65
"(20, 30)",3.44
"(20, 31)",4.18
"(20, 32)",3.35
"(20, 33)",4.22
"(20, 34)",3.98
"(20, 35)",3.98
"(20, 36)",4.7
"(20, 37)",5.18
"(20, 38)",3.79
"(20, 39)",2.07
"(20, 40)",0.46
"(20, 41)",1.21
"(20, 42)",2.03
"(20, 43)",2.28
"(20, 44)",1.89
"(20, 45)",5.03
"(20, 46)",6.1
"(20, 47)",4.7
"(20, 48)",2.74
"(20, 49)",1.03
"(20, 50)",1.54
"(20, 51)",0.63
"(20, 52)",2.94
"(20, 53)",2.64
"(20, 54)",3.96
"(20, 55)",9.14
"(20, 56)",7.86
"(20, 57)",7.18
"(20, 58)",7.76
"(20, 59)",9.51
"(20, 60)",3.6
"(20, 61)",10.22
"(20, 62)",9.68
"(20, 63)",8.5
"(20, 64)",2.87
"(20, 65)",1.54
"(20, 66)",0.51
"(20, 67)",1.9
"(20, 68)",2.06
"(20, 69)",1.43
"(20, 70)",4.53
"(20, 71)",6.35
"(20, 72)",8.05
"(21, 28)",4.09
"(21, 29)",4.53
"(21, 30)",5.22
"(21, 31)",4.44
"(21, 32)",5.3
"(21, 33)",4.1
"(21, 34)",5.18
"(21, 35)",6.16
"(21, 36)",6.61
"(21, 37)",5.77
"(21, 38)",3.38
"(21, 39)",0.38
"(21, 40)",1.76
"(21, 41)",2.27
"(21, 42)",1.48
"(21, 43)",3
"(21, 44)",2.86
"(21, 45)",5.21
"(21, 46)",5.72
"(21, 47)",5.19
"(21, 48)",2.48
"(21, 49)",1.68
"(21, 50)",2.18
"(21, 51)",1.35
"(21, 52)",2.06
"(21, 53)",2.7
"(21, 54)",2.16
"(21, 55)",8.58
"(21, 56)",3.09
"(21, 57)",4.79
"(21, 58)",6.92
"(21, 59)",7.99
"(21, 60)",9.95
"(21, 61)",8.81
"(21, 62)",8.01
"(21, 63)",6.18
"(21, 64)",5.69
"(21, 65)",2.2
"(21, 66)",1.42
"(21, 67)",2.06
"(21, 68)",2.31
"(21, 69)",1.88
"(21, 70)",3.76
"(21, 71)",6.74
"(21, 72)",7.88
"(22, 28)",4.37
"(22, 29)",5.41
"(22, 30)",5.47
"(22, 31)",5.18
"(22, 32)",4.32
"(22, 33)",8.13
"(22, 34)",7.27
"(22, 35)",7.45
"(22, 36)",8.54
"(22, 37)",5.14
"(22, 38)",1.5
"(22, 39)",3.91
"(22, 40)",1.41
"(22, 41)",1.17
"(22, 42)",1.66
"(22, 43)",2.14
"(22, 44)",0.4
"(22, 45)",1.68
"(22, 46)",2.19
"(22, 47)",3.13
"(22, 48)",3.66
"(22, 49)",1.46
"(22, 50)",3.6
"(22, 51)",2.26
"(22, 52)",2.61
"(22, 53)",2.75
"(22, 54)",2.6
"(22, 55)",4.46
"(22, 56)",4.81
"(22, 57)",2.14
"(22, 58)",2.38
"(22, 59)",9.79
"(22, 60)",8.06
"(22, 61)",4.04
"(22, 62)",3.84
"(22, 63)",3.6
"(22, 64)",4.99
"(22, 65)",3.84
"(22, 66)",1.65
"(22, 67)",1.41
"(22, 68)",2.19
"(22, 69)",2.33
"(22, 70)",1.99
"(22, 71)",6.72
"(22, 72)",7.87
"(23, 28)",2.22
"(23, 29)",5.62
"(23, 30)",4.7
"(23, 31)",3.3
"(23, 32)",4.14
"(23, 33)",7.68
"(23, 34)",9.23
"(23, 35)",8.03
"(23, 36)",9.96
"(23, 37)",2.87
"(23, 38)",0.76
"(23, 39)",2.13
"(23, 40)",4.29
"(23, 41)",1.72
"(23, 42)",0.45
"(23, 43)",1.84
"(23, 44)",1.71
"(23, 45)",1.52
"(23, 46)",1.41
"(23, 47)",2.8
"(23, 48)",2.59
"(23, 49)",2.25
"(23, 50)",2.57
"(23, 51)",2.83
"(23, 52)",2.7
"(23, 53)",3.34
"(23, 54)",3.45
"(23, 55)",5.01
"(23, 56)",5.07
"(23, 57)",2.27
"(23, 58)",1.92
"(23, 59)",7.74
"(23, 60)",5.83
"(23, 61)",4.11
"(23, 62)",3.91
"(23, 63)",3.31
"(23, 64)",6.26
"(23, 65)",4.02
"(23, 66)",1.77
"(23, 67)",1.26
"(23, 68)",1.84
"(23, 69)",1.33
"(23, 70)",2.57
"(23, 71)",6.39
"(23, 72)",7.99
"(24, 28)",2.88
"(24, 29)",4.39
"(24, 30)",4.59
"(24, 31)",4.34
"(24, 32)",6.61
"(24, 33)",9
"(24, 34)",9.89
"(24, 35)",10.51
"(24, 36)",8.24
"(24, 37)",3.48
"(24, 38)",1.34
"(24, 39)",2.64
"(24, 40)",2.2
"(24, 41)",1.27
"(24, 42)",2.01
"(24, 43)",1.92
"(24, 44)",0.82
"(24, 45)",1.31
"(24, 46)",2.12
"(24, 47)",1.45
"(24, 48)",1.81
"(24, 49)",2.98
"(24, 50)",3.12
"(24, 51)",2.45
"(24, 52)",2
"(24, 53)",3.63
"(24, 54)",2.97
"(24, 55)",3.09
"(24, 56)",4.6
"(24, 57)",0
"(24, 58)",1.06
"(24, 59)",2.72
"(24, 60)",6.26
"(24, 61)",4.34
"(24, 62)",4.05
"(24, 63)",3.52
"(24, 64)",2.94
"(24, 65)",4.16
"(24, 66)",1.96
"(24, 67)",1.28
"(24, 68)",0.97
"(24, 69)",1.58
"(24, 70)",0.48
"(24, 71)",6.28
"(24, 72)",7.96
"(25, 28)",3.15
"(25, 29)",4.29
"(25, 30)",4.53
"(25, 31)",3.52
"(25, 32)",7.27
"(25, 33)",7.96
"(25, 34)",9.97
"(25, 35)",1.42
"(25, 36)",5.73
"(25, 37)",2.8
"(25, 38)",1.64
"(25, 39)",0.49
"(25, 40)",2.74
"(25, 41)",0.5
"(25, 42)",1.54
"(25, 43)",1.63
"(25, 44)",3.07
"(25, 45)",1.97
"(25, 46)",1.4
"(25, 47)",0.16
"(25, 48)",2.52
"(25, 49)",2.11
"(25, 50)",2.42
"(25, 51)",3.38
"(25, 52)",3.24
"(25, 53)",3.05
"(25, 54)",4.83
"(25, 55)",4.84
"(25, 56)",1.06
"(25, 57)",1.59
"(25, 58)",0.87
"(25, 59)",2.39
"(25, 60)",10.28
"(25, 61)",4.19
"(25, 62)",4.63
"(25, 63)",3.85
"(25, 64)",2.58
"(25, 65)",2.57
"(25, 66)",1.72
"(25, 67)",1.09
"(25, 68)",1.41
"(25, 69)",1.81
"(25, 70)",1.54
"(25, 71)",4.62
"(25, 72)",8.1
"(26, 28)",3.26
"(26, 29)",4.6
"(26, 30)",3.89
"(26, 31)",4.68
"(26, 32)",8.93
"(26, 33)",8.55
"(26, 34)",6.02
"(26, 35)",1.53
"(26, 36)",2.87
"(26, 37)",4.21
"(26, 38)",2.02
"(26, 39)",1.24
"(26, 40)",4.3
"(26, 41)",1.03
"(26, 42)",2.01
"(26, 43)",1.91
"(26, 44)",2.89
"(26, 45)",0.81
"(26, 46)",1.34
"(26, 47)",1.87
"(26, 48)",4.04
"(26, 49)",2.41
"(26, 50)",3.31
"(26, 51)",3.34
"(26, 52)",3.25
"(26, 53)",2.78
"(26, 54)",4.38
"(26, 55)",4.15
"(26, 56)",2.77
"(26, 57)",1.75
"(26, 58)",0.89
"(26, 59)",1.8
"(26, 60)",10.56
"(26, 61)",4.37
"(26, 62)",4.34
"(26, 63)",4.65
"(26, 64)",2.4
"(26, 65)",2.47
"(26, 66)",1.77
"(26, 67)",0.93
"(26, 68)",1.22
"(26, 69)",1.36
"(26, 70)",1.5
"(26, 71)",6.69
"(26, 72)",8.16
"(27, 28)",3.67
"(27, 29)",5.14
"(27, 30)",3.83
"(27, 31)",4.91
"(27, 32)",8.18
"(27, 33)",6.93
"(27, 34)",2.81
"(27, 35)",6.24
"(27, 36)",4.75
"(27, 37)",3.13
"(27, 38)",1.31
"(27, 39)",1.68
"(27, 40)",1.14
"(27, 41)",0.7
"(27, 42)",2.52
"(27, 43)",1.97
"(27, 44)",3.15
"(27, 45)",1.39
"(27, 46)",2.83
"(27, 47)",1.21
"(27, 48)",1.44
"(27, 49)",2
"(27, 50)",3.85
"(27, 51)",2.73
"(27, 52)",3.05
"(27, 53)",5.54
"(27, 54)",4.6
"(27, 55)",2.97
"(27, 56)",2.03
"(27, 57)",1.8
"(27, 58)",1.4
"(27, 59)",1.64
"(27, 60)",9.61
"(27, 61)",5.14
"(27, 62)",4.63
"(27, 63)",4.13
"(27, 64)",2.55
"(27, 65)",2.28
"(27, 66)",1.69
"(27, 67)",1.13
"(27, 68)",1.44
"(27, 69)",1.62
"(27, 70)",2.14
"(27, 71)",6.37
"(27, 72)",8.35
"(28, 28)",4.35
"(28, 29)",3.96
"(28, 30)",2.86
"(28, 31)",3.85
"(28, 32)",6.61
"(28, 33)",5.05
"(28, 34)",3.9
"(28, 35)",4.96
"(28, 36)",5.02
"(28, 37)",2.62
"(28, 38)",0.54
"(28, 39)",2.52
"(28, 40)",1.59
"(28, 41)",1.03
"(28, 42)",1.35
"(28, 43)",4.66
"(28, 44)",2.59
"(28, 45)",2.34
"(28, 46)",1.25
"(28, 47)",1.3
"(28, 48)",0.29
"(28, 49)",2.46
"(28, 50)",3.29
"(28, 51)",3.67
"(28, 52)",3.36
"(28, 53)",4.43
"(28, 54)",4
"(28, 55)",2.93
"(28, 56)",1.94
"(28, 57)",1.94
"(28, 58)",1.89
"(28, 59)",1.49
"(28, 60)",6.91
"(28, 61)",5.66
"(28, 62)",4.58
"(28, 63)",3.6
"(28, 64)",2.83
"(28, 65)",1.64
"(28, 66)",1.05
"(28, 67)",0.49
"(28, 68)",1.04
"(28, 69)",1.92
"(28, 70)",1.8
"(28, 71)",5.14
"(28, 72)",8.47
"(29, 28)",3.88
"(29, 29)",3.58
"(29, 30)",2.13
"(29, 31)",5.22
"(29, 32)",6.3
"(29, 33)",4.9
"(29, 34)",5.12
"(29, 35)",6.71
"(29, 36)",4.68
"(29, 37)",1.79
"(29, 38)",2.24
"(29, 39)",1.9
"(29, 40)",0.86
"(29, 41)",3.6
"(29, 42)",3.61
"(29, 43)",5.42
"(29, 44)",5.24
"(29, 45)",2.37
"(29, 46)",2.82
"(29, 47)",3.6
"(29, 48)",2.01
"(29, 49)",3.59
"(29, 50)",4.28
"(29, 51)",4.42
"(29, 52)",3.53
"(29, 53)",3.82
"(29, 54)",3.07
"(29, 55)",2.83
"(29, 56)",1.69
"(29, 57)",1.77
"(29, 58)",1.29
"(29, 59)",1.86
"(29, 60)",6.56
"(29, 61)",4.46
"(29, 62)",6.69
"(29, 63)",4.87
"(29, 64)",2.41
"(29, 65)",2.46
"(29, 66)",1.54
"(29, 67)",0.35
"(29, 68)",1.26
"(29, 69)",1.68
"(29, 70)",3.6
"(29, 71)",5.66
"(29, 72)",8.59
"(30, 28)",3.95
"(30, 29)",3.11
"(30, 30)",2.5
"(30, 31)",2.85
"(30, 32)",6.5
"(30, 33)",6.42
"(30, 34)",6.07
"(30, 35)",5.19
"(30, 36)",4.62
"(30, 37)",1.43
"(30, 38)",1.03
"(30, 39)",1.44
"(30, 40)",0.76
"(30, 41)",2.11
"(30, 42)",3.51
"(30, 43)",3.5
"(30, 44)",3.57
"(30, 45)",5.05
"(30, 46)",3.71
"(30, 47)",3.11
"(30, 48)",3.69
"(30, 49)",3.06
"(30, 50)",3.52
"(30, 51)",3.54
"(30, 52)",2.56
"(30, 53)",4.21
"(30, 54)",3.52
"(30, 55)",2.07
"(30, 56)",1.7
"(30, 57)",2.14
"(30, 58)",1.13
"(30, 59)",0.64
"(30, 60)",4.38
"(30, 61)",5.1
"(30, 62)",4.95
"(30, 63)",4.63
"(30, 64)",2.85
"(30, 65)",1.62
"(30, 66)",1.53
"(30, 67)",1.79
"(30, 68)",1.49
"(30, 69)",2.56
"(30, 70)",5.14
"(30, 71)",7.61
"(30, 72)",8.65
"(31, 28)",3.88
"(31, 29)",3.03
"(31, 30)",2.94
"(31, 31)",2.64
"(31, 32)",6.3
"(31, 33)",6.58
"(31, 34)",6.49
"(31, 35)",5.48
"(31, 36)",4.87
"(31, 37)",1.73
"(31, 38)",0.76
"(31, 39)",1.8
"(31, 40)",1.91
"(31, 41)",2.72
"(31, 42)",5.3
"(31, 43)",3.75
"(31, 44)",5.17
"(31, 45)",5.42
"(31, 46)",4.17
"(31, 47)",3.45
"(31, 48)",4.81
"(31, 49)",4.45
"(31, 50)",4.22
"(31, 51)",3.35
"(31, 52)",2.91
"(31, 53)",3.1
"(31, 54)",3.12
"(31, 55)",2.6
"(31, 56)",1.19
"(31, 57)",1.57
"(31, 58)",1.91
"(31, 59)",0.32
"(31, 60)",3.63
"(31, 61)",10.38
"(31, 62)",4.84
"(31, 63)",4.61
"(31, 64)",2.57
"(31, 65)",1.2
"(31, 66)",2.02
"(31, 67)",1.88
"(31, 68)",0.68
"(31, 69)",1.83
"(31, 70)",6.76
"(31, 71)",7.72
"(31, 72)",8.58
"(32, 28)",4.1
"(32, 29)",2.94
"(32, 30)",3.48
"(32, 31)",2.47
"(32, 32)",6.51
"(32, 33)",6.48
"(32, 34)",6.26
"(32, 35)",5.23
"(32, 36)",4.46
"(32, 37)",0.51
"(32, 38)",2.17
"(32, 39)",4.74
"(32, 40)",5.49
"(32, 41)",1.44
"(32, 42)",7.05
"(32, 43)",7.09
"(32, 44)",6.2
"(32, 45)",5.61
"(32, 46)",3.64
"(32, 47)",1.37
"(32, 48)",1.4
"(32, 49)",3.2
"(32, 50)",3.9
"(32, 51)",3.29
"(32, 52)",2.97
"(32, 53)",3.4
"(32, 54)",2.66
"(32, 55)",1.38
"(32, 56)",1.63
"(32, 57)",2.08
"(32, 58)",1.75
"(32, 59)",0.74
"(32, 60)",2.2
"(32, 61)",8.14
"(32, 62)",5.33
"(32, 63)",4.57
"(32, 64)",1.6
"(32, 65)",1.84
"(32, 66)",1.69
"(32, 67)",1.95
"(32, 68)",0.44
"(32, 69)",2.02
"(32, 70)",5.93
"(32, 71)",7.62
"(32, 72)",8.51
"(33, 28)",2.25
"(33, 29)",2.65
"(33, 30)",4.09
"(33, 31)",2.83
"(33, 32)",4.54
"(33, 33)",5.65
"(33, 34)",7.21
"(33, 35)",0.56
"(33, 36)",7.23
"(33, 37)",1.26
"(33, 38)",3.37
"(33, 39)",2.73
"(33, 40)",1.03
"(33, 41)",2.74
"(33, 42)",6.03
"(33, 43)",7.44
"(33, 44)",6.92
"(33, 45)",8.37
"(33, 46)",6.44
"(33, 47)",5.16
"(33, 48)",2.8
"(33, 49)",2.55
"(33, 50)",2.74
"(33, 51)",2.59
"(33, 52)",2.76
"(33, 53)",3.03
"(33, 54)",2.27
"(33, 55)",1.85
"(33, 56)",1.6
"(33, 57)",2.16
"(33, 58)",1.03
"(33, 59)",0.72
"(33, 60)",2.39
"(33, 61)",4.61
"(33, 62)",4.84
"(33, 63)",4.43
"(33, 64)",2.18
"(33, 65)",1.67
"(33, 66)",1.84
"(33, 67)",2.34
"(33, 68)",1.35
"(33, 69)",2.02
"(33, 70)",5.92
"(33, 71)",7.39
"(33, 72)",8.39
"(34, 28)",2.46
"(34, 29)",2.66
"(34, 30)",1.22
"(34, 31)",2.2
"(34, 32)",3.12
"(34, 33)",5.84
"(34, 34)",6.52
"(34, 35)",1.34
"(34, 36)",9.24
"(34, 37)",2.58
"(34, 38)",0.26
"(34, 39)",2.94
"(34, 40)",2.28
"(34, 41)",1
"(34, 42)",4.5
"(34, 43)",10.22
"(34, 44)",7.28
"(34, 45)",5.44
"(34, 46)",3.71
"(34, 47)",3.33
"(34, 48)",2.78
"(34, 49)",3.62
"(34, 50)",2.72
"(34, 51)",3.02
"(34, 52)",2.34
"(34, 53)",3.14
"(34, 54)",2.15
"(34, 55)",2.67
"(34, 56)",2.6
"(34, 57)",2.5
"(34, 58)",2.14
"(34, 59)",2.15
"(34, 60)",1.05
"(34, 61)",4.35
"(34, 62)",4
"(34, 63)",4.06
"(34, 64)",2.46
"(34, 65)",2.2
"(34, 66)",1.88
"(34, 67)",1.31
"(34, 68)",1.92
"(34, 69)",1.88
"(34, 70)",6.05
"(34, 71)",7.25
"(34, 72)",8.23
"(35, 28)",10.12
"(35, 29)",2.75
"(35, 30)",1.48
"(35, 31)",4.36
"(35, 32)",1.54
"(35, 33)",2.78
"(35, 34)",5.16
"(35, 35)",7.41
"(35, 36)",4.95
"(35, 37)",1.52
"(35, 38)",1.77
"(35, 39)",3.08
"(35, 40)",3.34
"(35, 41)",2.11
"(35, 42)",5.17
"(35, 43)",9.55
"(35, 44)",9.38
"(35, 45)",2.45
"(35, 46)",3.29
"(35, 47)",2.93
"(35, 48)",2.53
"(35, 49)",2.5
"(35, 50)",2.35
"(35, 51)",1.91
"(35, 52)",2.5
"(35, 53)",2.91
"(35, 54)",2.21
"(35, 55)",1.64
"(35, 56)",2.21
"(35, 57)",1.83
"(35, 58)",2.03
"(35, 59)",2.06
"(35, 60)",1.12
"(35, 61)",3.23
"(35, 62)",8.59
"(35, 63)",4.17
"(35, 64)",2.07
"(35, 65)",2.51
"(35, 66)",3.41
"(35, 67)",1.4
"(35, 68)",4.32
"(35, 69)",4.03
"(35, 70)",7.37
"(35, 71)",6.98
"(35, 72)",8
"(36, 28)",5.52
"(36, 29)",3.92
"(36, 30)",4.03
"(36, 31)",2.63
"(36, 32)",2.06
"(36, 33)",6.74
"(36, 34)",2.57
"(36, 35)",1.06
"(36, 36)",2.83
"(36, 37)",1.2
"(36, 38)",2.06
"(36, 39)",1.74
"(36, 40)",1.64
"(36, 41)",2.14
"(36, 42)",8.77
"(36, 43)",7.37
"(36, 44)",7.77
"(36, 45)",5.47
"(36, 46)",3.28
"(36, 47)",2.4
"(36, 48)",1.79
"(36, 49)",1.9
"(36, 50)",3.62
"(36, 51)",2.05
"(36, 52)",2.08
"(36, 53)",1.62
"(36, 54)",1.42
"(36, 55)",2.3
"(36, 56)",0.48
"(36, 57)",1.28
"(36, 58)",1.57
"(36, 59)",1.48
"(36, 60)",1.28
"(36, 61)",2.48
"(36, 62)",4.95
"(36, 63)",4.17
"(36, 64)",1.58
"(36, 65)",2.3
"(36, 66)",2.92
"(36, 67)",1.01
"(36, 68)",5.07
"(36, 69)",2.31
"(36, 70)",7.02
"(36, 71)",6.71
"(36, 72)",7.23
"(37, 28)",4.52
"(37, 29)",4.7
"(37, 30)",4.7
"(37, 31)",5.79
"(37, 32)",8.51
"(37, 33)",12.03
"(37, 34)",1.34
"(37, 35)",4.56
"(37, 36)",5.46
"(37, 37)",2.03
"(37, 38)",0.46
"(37, 39)",1.16
"(37, 40)",1.64
"(37, 41)",1.88
"(37, 42)",8.57
"(37, 43)",7.36
"(37, 44)",7.79
"(37, 45)",6.6
"(37, 46)",7.05
"(37, 47)",3.32
"(37, 48)",4.32
"(37, 49)",3.41
"(37, 50)",3.62
"(37, 51)",2.68
"(37, 52)",2.51
"(37, 53)",2.44
"(37, 54)",3.44
"(37, 55)",3.06
"(37, 56)",3.02
"(37, 57)",1.67
"(37, 58)",1.6
"(37, 59)",1.31
"(37, 60)",1.45
"(37, 61)",1.76
"(37, 62)",4.99
"(37, 63)",4.13
"(37, 64)",3.99
"(37, 65)",0.77
"(37, 66)",2.85
"(37, 67)",0.96
"(37, 68)",5.69
"(37, 69)",4
"(37, 70)",6.71
"(37, 71)",6.9
"(37, 72)",7.11
"(38, 28)",3.94
"(38, 29)",5.74
"(38, 30)",6.77
"(38, 31)",7.48
"(38, 32)",6.37
"(38, 33)",4.13
"(38, 34)",9.23
"(38, 35)",5.85
"(38, 36)",5.56
"(38, 37)",2.39
"(38, 38)",1.89
"(38, 39)",1.4
"(38, 40)",1.85
"(38, 41)",5.83
"(38, 42)",6.83
"(38, 43)",6.59
"(38, 44)",6.47
"(38, 45)",4.86
"(38, 46)",5.16
"(38, 47)",4.02
"(38, 48)",3.04
"(38, 49)",4.16
"(38, 50)",2.59
"(38, 51)",3.48
"(38, 52)",3.93
"(38, 53)",3.75
"(38, 54)",4.54
"(38, 55)",4.4
"(38, 56)",0.45
"(38, 57)",3.2
"(38, 58)",0.4
"(38, 59)",1.49
"(38, 60)",1.89
"(38, 61)",2.15
"(38, 62)",4.76
"(38, 63)",3.88
"(38, 64)",3
"(38, 65)",1.94
"(38, 66)",2.13
"(38, 67)",1.07
"(38, 68)",5.73
"(38, 69)",5.4
"(38, 70)",7.48
"(38, 71)",7.15
"(38, 72)",7.19
"(39, 28)",3.82
"(39, 29)",4.83
"(39, 30)",6.92
"(39, 31)",8.75
"(39, 32)",4.7
"(39, 33)",5.71
"(39, 34)",6.57
"(39, 35)",8.5
"(39, 36)",2.62
"(39, 37)",1.34
"(39, 38)",1.68
"(39, 39)",1.6
"(39, 40)",1.63
"(39, 41)",4.9
"(39, 42)",5.87
"(39, 43)",6.33
"(39, 44)",1.92
"(39, 45)",4
"(39, 46)",2.79
"(39, 47)",2
"(39, 48)",2.85
"(39, 49)",3.5
"(39, 50)",2.19
"(39, 51)",2.14
"(39, 52)",3.06
"(39, 53)",4.84
"(39, 54)",6.05
"(39, 55)",5.75
"(39, 56)",3.73
"(39, 57)",1.31
"(39, 58)",1.64
"(39, 59)",1.17
"(39, 60)",1.99
"(39, 61)",2.26
"(39, 62)",4.66
"(39, 63)",3.15
"(39, 64)",2.27
"(39, 65)",2.13
"(39, 66)",2.41
"(39, 67)",1.93
"(39, 68)",4.89
"(39, 69)",5.4
"(39, 70)",7.73
"(39, 71)",7.39
"(39, 72)",7.69
